id,fechaReporte,tipoIncidente,gravedad,AreaRecreativaID
3827,2022-06-07,Daño estructural,Alta,16733
3828,2024-04-29,Daño estructural,Critica,52167
3829,2021-09-18,Caida,Alta,16667
3830,2024-04-16,Daño estructural,Critica,17245
3831,2019-12-13,Vandalismo,Baja,5240107
3832,2022-12-30,Caida,Alta,5653806
3833,2024-01-28,Caida,Alta,7107695
3834,2020-10-29,Daño estructural,Critica,52229
3835,2021-07-12,Accidente,Alta,17776
3836,2023-07-06,Robo,Critica,18485
3837,2020-01-20,Vandalismo,Media,16697
3838,2024-04-22,Vandalismo,Baja,4731656
3839,2022-12-21,Accidente,Alta,17526
3840,2021-01-09,Caida,Critica,18399
3841,2020-11-29,Vandalismo,Media,5237112
3842,2020-07-25,Daño estructural,Media,17852
3843,2022-08-11,Robo,Critica,17277
3844,2019-11-16,Caida,Baja,17022
3845,2022-02-16,Robo,Critica,17513
3846,2022-04-02,Accidente,Baja,52218
3847,2024-06-12,Robo,Alta,8799549
3848,2021-08-09,Accidente,Baja,17075
3849,2021-06-19,Accidente,Media,17737
3850,2024-01-04,Daño estructural,Baja,17943
3851,2022-08-15,Daño estructural,Media,18196
3852,2021-09-02,Vandalismo,Critica,6779455
3853,2024-08-27,Robo,Media,16847
3854,2023-08-16,Vandalismo,Alta,3573054
3855,2021-08-02,Caida,Alta,52208
3856,2022-06-26,Daño estructural,Alta,17381
3857,2020-03-29,Vandalismo,Critica,18123
3858,2022-06-25,Daño estructural,Baja,9049658
3859,2023-03-15,Robo,Media,52045
3860,2022-05-30,Caida,Baja,451353
3861,2020-12-06,Accidente,Critica,16725
3862,2022-05-11,Accidente,Critica,5178801
3863,2024-08-31,Caida,Critica,3990960
3864,2019-12-16,Accidente,Critica,18461
3865,2021-01-07,Daño estructural,Critica,5240112
3866,2020-01-09,Vandalismo,Critica,17815
3867,2023-12-22,Caida,Baja,18635
3868,2021-09-12,Daño estructural,Baja,3990960
3869,2024-06-13,Vandalismo,Baja,17782
3870,2020-09-13,Daño estructural,Alta,17821
3871,2022-09-04,Accidente,Media,17877
3872,2021-11-11,Accidente,Critica,6819612
3873,2022-09-22,Vandalismo,Baja,5240288
3874,2021-12-08,Robo,Critica,18083
3875,2023-06-30,Daño estructural,Alta,17820
3876,2021-11-14,Robo,Media,17090
3877,2021-02-01,Daño estructural,Media,5158861
3878,2023-10-25,Caida,Baja,17399
3879,2020-09-05,Vandalismo,Baja,18494
3880,2021-07-05,Vandalismo,Critica,17545
3881,2024-09-20,Vandalismo,Baja,16933
3882,2021-03-28,Caida,Baja,17475
3883,2020-11-22,Daño estructural,Critica,52902
3884,2023-11-22,Caida,Alta,5237132
3885,2020-03-30,Robo,Media,452347
3886,2020-01-25,Robo,Media,17564
3887,2021-05-22,Caida,Alta,16831
3888,2023-08-21,Daño estructural,Critica,17522
3889,2022-08-26,Accidente,Critica,17708
3890,2020-09-15,Robo,Media,17522
3891,2022-08-27,Accidente,Critica,17082
3892,2021-10-28,Vandalismo,Baja,18170
3893,2023-01-16,Vandalismo,Media,17151
3894,2022-10-01,Daño estructural,Baja,17347
3895,2024-05-14,Caida,Critica,8775334
3896,2020-01-18,Robo,Critica,17851
3897,2024-01-24,Robo,Critica,8914015
3898,2020-02-18,Caida,Baja,17317
3899,2020-12-29,Daño estructural,Baja,17074
3900,2024-05-13,Accidente,Alta,17105
3901,2021-03-04,Robo,Baja,17017
3902,2020-03-19,Vandalismo,Media,18083
3903,2022-08-11,Daño estructural,Critica,18485
3904,2023-07-27,Caida,Alta,18551
3905,2021-05-29,Daño estructural,Alta,16977
3906,2023-08-06,Accidente,Alta,18454
3907,2021-03-28,Vandalismo,Alta,16692
3908,2022-07-12,Daño estructural,Alta,17564
3909,2023-07-28,Robo,Media,7862164
3910,2023-12-23,Vandalismo,Media,3573332
3911,2021-07-03,Vandalismo,Baja,5892353
3912,2022-04-06,Daño estructural,Media,4731667
3913,2023-01-16,Accidente,Media,17582
3914,2022-03-26,Robo,Media,17575
3915,2023-01-12,Caida,Critica,18326
3916,2022-10-14,Caida,Media,17533
3917,2024-01-22,Daño estructural,Alta,17571
3918,2023-07-18,Vandalismo,Baja,16741
3919,2023-12-05,Robo,Baja,52060
3920,2023-10-14,Vandalismo,Critica,17477
3921,2023-10-20,Daño estructural,Alta,18512
3922,2023-04-17,Caida,Media,16911
3923,2024-01-20,Vandalismo,Alta,16712
3924,2021-06-23,Vandalismo,Media,16660
3925,2019-12-31,Accidente,Media,9046724
3926,2020-05-15,Vandalismo,Media,16854
3927,2021-02-07,Caida,Media,16707
3928,2020-12-15,Vandalismo,Media,18094
3929,2021-05-09,Vandalismo,Alta,5068873
3930,2021-02-24,Caida,Critica,18477
3931,2024-07-20,Robo,Critica,5201907
3932,2023-12-24,Daño estructural,Media,17829
3933,2024-10-03,Accidente,Alta,16839
3934,2021-08-31,Caida,Alta,18517
3935,2023-02-25,Robo,Media,8909088
3936,2024-10-05,Robo,Baja,16665
3937,2024-05-09,Robo,Critica,17124
3938,2022-10-17,Robo,Critica,17435
3939,2024-02-02,Caida,Baja,18071
3940,2024-08-22,Daño estructural,Alta,8775334
3941,2024-01-31,Accidente,Baja,18423
3942,2023-12-24,Vandalismo,Alta,18236
3943,2023-01-30,Vandalismo,Critica,17186
3944,2022-07-20,Vandalismo,Baja,3573350
3945,2020-07-04,Accidente,Media,18468
3946,2024-01-30,Caida,Alta,18130
3947,2023-10-25,Vandalismo,Critica,17049
3948,2020-12-21,Robo,Critica,9293991
3949,2022-07-06,Vandalismo,Critica,52190
3950,2021-01-17,Caida,Alta,17808
3951,2023-04-15,Robo,Media,17848
3952,2020-01-19,Accidente,Critica,18282
3953,2024-07-12,Robo,Critica,17138
3954,2022-08-27,Robo,Critica,18294
3955,2023-03-13,Vandalismo,Baja,17459
3956,2023-08-04,Caida,Media,17462
3957,2021-10-30,Caida,Alta,461341
3958,2020-03-16,Caida,Baja,18567
3959,2020-08-13,Caida,Critica,17668
3960,2020-04-05,Robo,Alta,18225
3961,2021-04-04,Vandalismo,Alta,17852
3962,2023-10-20,Accidente,Baja,5174650
3963,2021-04-30,Robo,Baja,17095
3964,2022-02-07,Robo,Baja,52154
3965,2020-10-09,Vandalismo,Critica,8799547
3966,2024-09-12,Robo,Media,52107
3967,2024-02-08,Vandalismo,Baja,17218
3968,2024-04-21,Daño estructural,Alta,7126154
3969,2024-02-12,Caida,Baja,5071674
3970,2022-12-14,Caida,Baja,17114
3971,2019-11-21,Vandalismo,Critica,17343
3972,2023-09-03,Vandalismo,Critica,17457
3973,2021-04-16,Daño estructural,Media,16777
3974,2019-11-22,Robo,Critica,52191
3975,2021-01-28,Accidente,Alta,7889423
3976,2023-09-25,Daño estructural,Critica,18094
3977,2022-09-25,Caida,Media,52041
3978,2020-11-27,Vandalismo,Baja,18039
3979,2023-07-16,Vandalismo,Baja,16899
3980,2024-02-04,Vandalismo,Baja,16961
3981,2023-08-10,Daño estructural,Critica,5241176
3982,2021-10-23,Robo,Baja,52127
3983,2023-09-30,Accidente,Critica,18115
3984,2022-05-28,Vandalismo,Critica,18011
3985,2022-08-19,Vandalismo,Critica,52042
3986,2020-08-29,Robo,Critica,6843085
3987,2023-01-09,Robo,Baja,17715
3988,2023-04-19,Daño estructural,Critica,17428
3989,2022-05-21,Vandalismo,Media,18275
3990,2024-05-15,Vandalismo,Critica,3576117
3991,2019-10-23,Daño estructural,Critica,18148
3992,2022-02-18,Accidente,Alta,16907
3993,2020-05-22,Robo,Media,16918
3994,2022-01-19,Vandalismo,Alta,5010682
3995,2024-08-14,Accidente,Baja,17871
3996,2022-07-03,Caida,Alta,16917
3997,2022-08-22,Accidente,Alta,7144369
3998,2023-06-25,Robo,Media,18473
3999,2023-06-17,Robo,Baja,4985689
4000,2024-08-18,Vandalismo,Media,16837
4001,2022-04-04,Caida,Alta,17931
4002,2020-12-27,Caida,Alta,18146
4003,2024-02-06,Daño estructural,Critica,17127
4004,2021-03-11,Robo,Media,18074
4005,2023-01-13,Daño estructural,Critica,18609
4006,2020-08-20,Vandalismo,Baja,18126
4007,2021-07-07,Robo,Media,4731656
4008,2024-06-10,Daño estructural,Critica,52136
4009,2022-01-10,Robo,Critica,18467
4010,2021-09-16,Robo,Alta,18500
4011,2023-07-25,Vandalismo,Critica,9180738
4012,2023-11-10,Accidente,Alta,17158
4013,2024-08-23,Robo,Media,17857
4014,2020-12-12,Accidente,Critica,17010
4015,2020-10-04,Robo,Alta,9269361
4016,2021-10-12,Caida,Media,5220259
4017,2022-03-31,Robo,Baja,52212
4018,2022-03-01,Vandalismo,Media,3573049
4019,2021-05-20,Accidente,Baja,17312
4020,2020-03-18,Robo,Alta,4986142
4021,2020-01-29,Vandalismo,Baja,16723
4022,2023-03-03,Robo,Baja,18056
4023,2021-11-24,Robo,Baja,5654018
4024,2023-01-10,Caida,Baja,17143
4025,2020-03-22,Robo,Critica,16686
4026,2023-05-15,Robo,Critica,17745
4027,2020-03-11,Robo,Media,16816
4028,2024-01-14,Caida,Alta,18055
4029,2024-05-07,Daño estructural,Media,18051
4030,2023-04-05,Accidente,Alta,18373
4031,2024-04-09,Robo,Media,17133
4032,2024-03-03,Vandalismo,Critica,17029
4033,2023-01-01,Robo,Baja,5241170
4034,2019-11-08,Accidente,Baja,17007
4035,2023-01-17,Accidente,Critica,8927341
4036,2021-02-19,Robo,Baja,17679
4037,2021-04-16,Daño estructural,Alta,17707
4038,2022-07-22,Daño estructural,Baja,5272342
4039,2023-05-13,Robo,Critica,18186
4040,2022-07-11,Vandalismo,Baja,18273
4041,2021-05-27,Daño estructural,Alta,3991153
4042,2021-02-20,Caida,Media,17973
4043,2022-10-25,Daño estructural,Media,9494172
4044,2020-11-08,Accidente,Alta,17409
4045,2021-03-13,Caida,Baja,16978
4046,2023-04-24,Accidente,Critica,17431
4047,2022-05-31,Daño estructural,Critica,6819621
4048,2020-08-23,Caida,Media,18300
4049,2022-01-21,Daño estructural,Critica,5653825
4050,2019-11-26,Caida,Alta,18528
4051,2019-11-08,Robo,Baja,18428
4052,2022-08-17,Daño estructural,Baja,17514
4053,2024-07-20,Robo,Media,7928105
4054,2022-06-03,Vandalismo,Critica,16958
4055,2022-05-24,Accidente,Baja,16892
4056,2022-02-26,Vandalismo,Critica,52057
4057,2022-11-12,Caida,Critica,16787
4058,2020-01-25,Robo,Alta,17953
4059,2024-05-20,Caida,Media,52199
4060,2021-10-21,Accidente,Media,6907760
4061,2020-02-14,Daño estructural,Media,16854
4062,2022-08-14,Robo,Critica,17329
4063,2021-12-09,Caida,Alta,18563
4064,2022-01-27,Accidente,Critica,18580
4065,2021-11-22,Robo,Alta,16678
4066,2021-12-16,Accidente,Critica,16870
4067,2021-10-15,Daño estructural,Critica,18444
4068,2022-01-26,Vandalismo,Media,18529
4069,2020-04-19,Daño estructural,Media,9294501
4070,2022-07-12,Vandalismo,Baja,18275
4071,2024-08-16,Vandalismo,Critica,5109124
4072,2023-04-27,Vandalismo,Critica,5237110
4073,2020-09-10,Vandalismo,Critica,16983
4074,2020-10-19,Accidente,Media,18220
4075,2021-04-14,Caida,Baja,18334
4076,2020-10-28,Vandalismo,Critica,52061
4077,2024-05-23,Caida,Media,18494
4078,2021-07-27,Robo,Alta,17860
4079,2024-02-03,Vandalismo,Alta,18204
4080,2022-09-11,Accidente,Alta,18575
4081,2020-07-18,Robo,Critica,6819611
4082,2021-12-06,Vandalismo,Critica,17498
4083,2024-06-30,Accidente,Baja,52191
4084,2022-10-19,Accidente,Media,18179
4085,2024-02-14,Caida,Media,17338
4086,2022-06-06,Caida,Baja,17994
4087,2024-09-13,Robo,Critica,18480
4088,2024-08-28,Caida,Media,17755
4089,2023-12-04,Vandalismo,Baja,5237139
4090,2020-06-27,Caida,Alta,9179375
4091,2020-09-25,Daño estructural,Baja,9180738
4092,2023-10-28,Accidente,Media,16895
4093,2021-09-16,Daño estructural,Critica,5201907
4094,2021-12-29,Caida,Media,6819618
4095,2021-04-21,Accidente,Baja,7182466
4096,2019-11-12,Caida,Alta,3531285
4097,2021-08-18,Caida,Baja,52132
4098,2023-03-02,Robo,Media,52180
4099,2021-09-16,Accidente,Baja,17330
4100,2022-03-04,Accidente,Alta,8799532
4101,2023-09-22,Daño estructural,Baja,3568959
4102,2020-01-03,Daño estructural,Baja,18118
4103,2020-12-09,Caida,Media,17027
4104,2020-07-28,Caida,Critica,16869
4105,2020-01-12,Caida,Alta,7840483
4106,2021-12-15,Daño estructural,Baja,8776081
4107,2022-07-17,Accidente,Baja,17097
4108,2021-04-24,Accidente,Baja,18224
4109,2022-08-31,Accidente,Media,18176
4110,2023-04-23,Accidente,Critica,17494
4111,2021-03-09,Vandalismo,Media,17602
4112,2022-04-01,Vandalismo,Alta,16711
4113,2023-11-16,Caida,Baja,17341
4114,2021-07-02,Caida,Baja,7802438
4115,2020-12-19,Robo,Media,5241170
4116,2022-12-07,Caida,Critica,5174681
4117,2024-01-30,Daño estructural,Baja,16687
4118,2023-02-15,Robo,Baja,16697
4119,2023-07-12,Vandalismo,Critica,52109
4120,2022-12-08,Vandalismo,Alta,17206
4121,2020-01-27,Vandalismo,Baja,17245
4122,2024-06-07,Daño estructural,Baja,5653971
4123,2024-03-23,Vandalismo,Alta,16876
4124,2022-01-14,Accidente,Media,18017
4125,2020-07-10,Robo,Baja,17760
4126,2019-12-25,Vandalismo,Baja,5220798
4127,2022-10-17,Robo,Alta,17855
4128,2023-07-30,Caida,Media,4730886
4129,2023-01-21,Accidente,Alta,17328
4130,2023-06-14,Daño estructural,Media,17057
4131,2021-01-30,Daño estructural,Media,16841
4132,2023-12-08,Vandalismo,Baja,7933003
4133,2023-10-02,Vandalismo,Critica,18378
4134,2023-12-12,Vandalismo,Media,16726
4135,2022-10-29,Vandalismo,Alta,18117
4136,2019-12-21,Vandalismo,Alta,6819625
4137,2024-05-18,Robo,Alta,18481
4138,2020-02-20,Robo,Critica,17402
4139,2021-08-23,Daño estructural,Media,52167
4140,2023-03-17,Daño estructural,Critica,17057
4141,2023-07-12,Robo,Baja,17757
4142,2024-04-26,Robo,Alta,17746
4143,2024-09-07,Daño estructural,Media,17922
4144,2020-04-12,Accidente,Media,9235167
4145,2020-10-21,Accidente,Media,7861574
4146,2020-10-21,Robo,Alta,16851
4147,2024-02-15,Accidente,Media,18112
4148,2023-02-01,Accidente,Alta,8927341
4149,2021-06-17,Vandalismo,Media,17596
4150,2023-12-19,Daño estructural,Alta,18465
4151,2020-08-29,Caida,Alta,18007
4152,2022-12-07,Daño estructural,Media,18009
4153,2020-11-26,Vandalismo,Critica,18546
4154,2021-06-24,Robo,Baja,18413
4155,2022-07-24,Vandalismo,Baja,16870
4156,2021-09-12,Caida,Baja,18375
4157,2021-12-22,Vandalismo,Alta,17986
4158,2022-02-10,Daño estructural,Media,5653881
4159,2020-11-14,Accidente,Critica,5240277
4160,2021-12-09,Vandalismo,Baja,5219935
4161,2019-10-17,Caida,Baja,6819625
4162,2022-05-12,Robo,Media,17097
4163,2020-02-15,Caida,Baja,5241184
4164,2022-03-28,Daño estructural,Baja,9294001
4165,2023-10-21,Accidente,Alta,52195
4166,2020-04-17,Accidente,Baja,17298
4167,2024-02-21,Vandalismo,Baja,17987
4168,2020-01-01,Vandalismo,Baja,18588
4169,2024-02-07,Robo,Baja,16889
4170,2023-07-01,Caida,Critica,17386
4171,2020-02-29,Daño estructural,Alta,7839105
4172,2023-08-10,Daño estructural,Critica,18452
4173,2024-10-11,Vandalismo,Alta,17784
4174,2023-04-08,Caida,Critica,17370
4175,2022-02-01,Caida,Critica,18550
4176,2022-09-24,Daño estructural,Media,17380
4177,2021-01-29,Vandalismo,Media,4749899
4178,2020-12-30,Vandalismo,Alta,451351
4179,2020-09-24,Accidente,Baja,3740132
4180,2023-11-18,Daño estructural,Baja,17108
4181,2019-12-26,Accidente,Media,18153
4182,2020-08-19,Vandalismo,Alta,17798
4183,2020-04-30,Robo,Baja,5237120
4184,2024-10-05,Accidente,Critica,16812
4185,2020-12-15,Caida,Alta,18284
4186,2021-12-05,Accidente,Critica,17152
4187,2020-10-25,Daño estructural,Critica,7928031
4188,2022-04-09,Caida,Alta,17034
4189,2024-06-18,Robo,Alta,18446
4190,2023-08-18,Caida,Baja,52200
4191,2022-06-08,Robo,Media,18138
4192,2022-02-28,Accidente,Critica,18138
4193,2024-07-27,Vandalismo,Critica,17256
4194,2019-12-17,Robo,Critica,3568959
4195,2021-09-05,Accidente,Media,17084
4196,2023-10-31,Accidente,Critica,17484
4197,2024-05-12,Caida,Baja,16713
4198,2021-03-22,Accidente,Media,16785
4199,2021-08-30,Daño estructural,Media,18157
4200,2020-07-25,Robo,Media,17547
4201,2020-07-06,Vandalismo,Media,9046352
4202,2019-12-21,Accidente,Alta,7928053
4203,2022-03-02,Daño estructural,Alta,18277
4204,2024-02-24,Robo,Alta,18259
4205,2019-11-15,Robo,Critica,16868
4206,2022-12-10,Caida,Baja,17096
4207,2020-01-30,Daño estructural,Baja,18526
4208,2024-07-28,Caida,Media,17049
4209,2023-09-06,Accidente,Media,7862436
4210,2024-06-22,Caida,Baja,17126
4211,2019-11-29,Robo,Alta,17551
4212,2022-01-13,Robo,Alta,17266
4213,2023-04-24,Vandalismo,Baja,16693
4214,2019-12-05,Vandalismo,Alta,17017
4215,2021-12-26,Caida,Critica,17998
4216,2020-11-19,Accidente,Critica,18524
4217,2024-06-05,Vandalismo,Critica,17261
4218,2022-04-09,Vandalismo,Media,17349
4219,2021-04-06,Daño estructural,Media,18403
4220,2024-06-06,Vandalismo,Media,18096
4221,2022-04-07,Accidente,Critica,16684
4222,2023-10-08,Accidente,Media,7595816
4223,2020-03-29,Accidente,Alta,18461
4224,2022-08-23,Caida,Media,18271
4225,2021-08-22,Robo,Baja,17204
4226,2024-07-23,Caida,Baja,18228
4227,2023-01-12,Vandalismo,Alta,18213
4228,2021-06-25,Robo,Critica,17326
4229,2019-12-08,Caida,Critica,17644
4230,2021-10-23,Vandalismo,Alta,17445
4231,2021-11-07,Robo,Media,5802688
4232,2022-11-04,Accidente,Alta,52119
4233,2024-09-17,Caida,Alta,17082
4234,2022-07-18,Robo,Baja,7125612
4235,2022-01-31,Accidente,Baja,4730835
4236,2021-02-06,Caida,Alta,52125
4237,2021-06-27,Robo,Alta,17107
4238,2022-01-11,Caida,Media,17043
4239,2020-12-20,Accidente,Critica,17065
4240,2022-03-27,Robo,Alta,18077
4241,2023-05-16,Robo,Critica,5237139
4242,2020-07-31,Accidente,Alta,16834
4243,2023-09-23,Caida,Media,52139
4244,2021-06-03,Caida,Critica,17821
4245,2022-01-07,Robo,Alta,17043
4246,2024-09-01,Vandalismo,Media,17586
4247,2024-01-27,Daño estructural,Alta,5240297
4248,2023-05-09,Caida,Baja,18336
4249,2020-12-20,Vandalismo,Media,16910
4250,2022-07-13,Accidente,Critica,18365
4251,2019-10-27,Robo,Media,8907324
4252,2019-11-29,Robo,Media,4983958
4253,2019-10-17,Accidente,Critica,17655
4254,2023-12-06,Robo,Baja,7928105
4255,2020-09-15,Daño estructural,Alta,5653933
4256,2022-05-25,Robo,Baja,18022
4257,2024-01-20,Robo,Baja,8799600
4258,2023-06-08,Daño estructural,Media,17977
4259,2023-10-28,Robo,Media,5240105
4260,2024-03-25,Robo,Media,18634
4261,2023-06-02,Daño estructural,Media,17101
4262,2021-10-22,Caida,Critica,5241178
4263,2020-04-18,Vandalismo,Critica,16830
4264,2020-10-15,Vandalismo,Baja,3531283
4265,2022-08-05,Daño estructural,Alta,17670
4266,2020-10-17,Caida,Media,9187536
4267,2021-09-06,Vandalismo,Critica,17763
4268,2020-05-06,Caida,Media,16712
4269,2024-04-07,Vandalismo,Critica,18547
4270,2024-02-18,Vandalismo,Critica,17552
4271,2020-03-29,Daño estructural,Critica,52088
4272,2022-08-26,Robo,Media,5241184
4273,2022-09-23,Accidente,Baja,17611
4274,2020-07-23,Daño estructural,Baja,17699
4275,2023-03-03,Accidente,Critica,18410
4276,2021-10-04,Daño estructural,Media,3573018
4277,2023-05-30,Vandalismo,Critica,17331
4278,2021-02-10,Daño estructural,Media,17924
4279,2019-12-17,Accidente,Alta,18519
4280,2020-08-20,Daño estructural,Baja,17515
4281,2022-12-18,Caida,Critica,18412
4282,2020-03-22,Vandalismo,Alta,17352
4283,2021-02-03,Daño estructural,Critica,17322
4284,2023-08-31,Accidente,Media,5219920
4285,2021-08-24,Vandalismo,Critica,5209024
4286,2022-12-16,Daño estructural,Media,18146
4287,2021-04-05,Accidente,Critica,52146
4288,2024-09-14,Robo,Critica,4987144
4289,2022-04-16,Daño estructural,Media,18313
4290,2020-08-11,Vandalismo,Baja,7143517
4291,2023-07-20,Vandalismo,Alta,17454
4292,2023-09-09,Daño estructural,Baja,52089
4293,2020-08-24,Robo,Baja,16984
4294,2023-03-23,Daño estructural,Media,17476
4295,2023-10-18,Vandalismo,Critica,18211
4296,2023-01-06,Vandalismo,Media,9046351
4297,2019-12-29,Caida,Critica,18460
4298,2024-06-14,Accidente,Critica,5241175
4299,2024-01-04,Accidente,Alta,17077
4300,2020-08-02,Daño estructural,Media,4983958
4301,2022-03-14,Accidente,Critica,17422
4302,2023-06-08,Vandalismo,Alta,18250
4303,2023-10-06,Accidente,Alta,17289
4304,2020-01-04,Daño estructural,Media,16776
4305,2020-04-08,Robo,Critica,5654053
4306,2021-01-29,Vandalismo,Media,6819623
4307,2023-03-30,Vandalismo,Media,5199521
4308,2023-07-13,Daño estructural,Alta,17070
4309,2020-08-04,Vandalismo,Baja,17502
4310,2022-10-13,Vandalismo,Critica,8914012
4311,2020-08-31,Robo,Alta,17260
4312,2021-05-09,Accidente,Critica,17896
4313,2020-02-27,Daño estructural,Baja,16866
4314,2023-01-07,Robo,Media,4737941
4315,2024-06-11,Caida,Media,17431
4316,2023-05-05,Daño estructural,Baja,17487
4317,2022-12-11,Daño estructural,Alta,7165942
4318,2022-09-20,Daño estructural,Alta,5208757
4319,2021-04-06,Caida,Baja,17920
4320,2021-03-21,Robo,Critica,17866
4321,2023-05-20,Vandalismo,Alta,7591686
4322,2023-11-08,Vandalismo,Media,17919
4323,2022-12-01,Daño estructural,Alta,17475
4324,2020-12-09,Vandalismo,Media,5241174
4325,2021-11-18,Vandalismo,Critica,17904
4326,2022-06-27,Daño estructural,Alta,18395
4327,2021-06-30,Caida,Critica,52167
4328,2019-11-27,Caida,Alta,4749890
4329,2022-08-01,Caida,Critica,18531
4330,2023-11-04,Robo,Critica,3568173
4331,2021-01-20,Accidente,Alta,17802
4332,2022-09-06,Robo,Media,52154
4333,2023-03-12,Vandalismo,Baja,52121
4334,2019-10-22,Accidente,Baja,7802522
4335,2021-04-30,Robo,Baja,18445
4336,2024-07-21,Accidente,Critica,18404
4337,2023-09-25,Robo,Critica,17110
4338,2020-07-18,Vandalismo,Alta,451593
4339,2022-10-10,Accidente,Critica,4704499
4340,2023-11-04,Robo,Alta,52153
4341,2020-05-14,Daño estructural,Baja,5654025
4342,2024-09-23,Caida,Media,16754
4343,2021-10-12,Caida,Alta,17151
4344,2020-11-14,Accidente,Baja,7126590
4345,2024-03-27,Vandalismo,Media,18384
4346,2020-08-27,Vandalismo,Baja,17297
4347,2022-01-23,Caida,Baja,16983
4348,2023-04-05,Daño estructural,Media,5219935
4349,2020-05-05,Caida,Media,3567539
4350,2020-12-19,Daño estructural,Alta,17453
4351,2024-10-10,Daño estructural,Media,52156
4352,2023-07-16,Robo,Alta,17744
4353,2022-03-14,Daño estructural,Baja,17303
4354,2021-07-21,Daño estructural,Critica,16743
4355,2024-02-01,Vandalismo,Critica,17811
4356,2021-05-21,Vandalismo,Critica,17062
4357,2023-08-30,Daño estructural,Baja,17342
4358,2021-07-09,Daño estructural,Alta,16943
4359,2024-10-04,Vandalismo,Baja,9492616
4360,2020-11-10,Vandalismo,Baja,17062
4361,2022-07-04,Accidente,Critica,18020
4362,2022-12-14,Robo,Media,7595815
4363,2024-10-08,Robo,Baja,18275
4364,2020-11-02,Accidente,Media,3569210
4365,2023-05-23,Vandalismo,Critica,18139
4366,2019-12-08,Accidente,Media,18036
4367,2022-11-28,Robo,Critica,17104
4368,2020-12-11,Accidente,Alta,18552
4369,2020-05-08,Daño estructural,Media,17425
4370,2020-06-01,Caida,Media,5237129
4371,2023-08-20,Robo,Critica,18405
4372,2021-01-18,Daño estructural,Media,16743
4373,2024-03-21,Accidente,Baja,9277882
4374,2021-11-05,Caida,Critica,8799648
4375,2021-12-30,Accidente,Media,16929
4376,2021-08-07,Daño estructural,Critica,18118
4377,2023-01-21,Robo,Critica,18095
4378,2024-08-16,Daño estructural,Critica,17614
4379,2020-11-22,Accidente,Media,18188
4380,2019-11-18,Robo,Media,4730886
4381,2021-11-17,Accidente,Baja,17261
4382,2024-05-28,Caida,Media,17180
4383,2023-06-01,Daño estructural,Critica,5654057
4384,2022-12-01,Caida,Alta,17641
4385,2023-08-01,Robo,Baja,5653903
4386,2021-07-22,Robo,Baja,17620
4387,2024-09-11,Robo,Baja,17625
4388,2020-01-17,Accidente,Alta,52065
4389,2021-06-07,Caida,Baja,17519
4390,2023-04-09,Vandalismo,Alta,17899
4391,2024-08-22,Caida,Critica,17548
4392,2021-10-23,Vandalismo,Critica,18394
4393,2021-12-08,Caida,Media,16983
4394,2022-09-25,Accidente,Baja,18250
4395,2022-04-20,Robo,Baja,5240280
4396,2021-12-17,Accidente,Baja,16850
4397,2024-09-17,Daño estructural,Media,5219920
4398,2022-11-23,Daño estructural,Critica,5653924
4399,2023-11-10,Accidente,Critica,4988217
4400,2023-02-16,Vandalismo,Critica,17901
4401,2024-12-05,Vandalismo,Media,16665
4402,2023-06-17,Robo,Alta,52095
4403,2019-10-25,Vandalismo,Media,17076
4404,2024-08-02,Robo,Media,17996
4405,2022-07-29,Caida,Baja,17589
4406,2021-10-11,Caida,Alta,18444
4407,2023-10-27,Vandalismo,Media,18053
4408,2023-01-24,Accidente,Media,18630
4409,2020-08-28,Caida,Baja,6819620
4410,2020-10-28,Accidente,Baja,18510
4411,2024-10-10,Vandalismo,Media,18284
4412,2021-06-05,Accidente,Media,17681
4413,2022-06-14,Accidente,Media,17606
4414,2021-06-04,Accidente,Media,18472
4415,2021-11-27,Accidente,Alta,16697
4416,2021-08-21,Caida,Baja,17218
4417,2019-12-04,Daño estructural,Critica,18610
4418,2023-01-05,Daño estructural,Baja,17960
4419,2023-02-28,Robo,Baja,451593
4420,2020-02-17,Vandalismo,Baja,17821
4421,2020-02-26,Accidente,Critica,17473
4422,2021-08-26,Accidente,Alta,16938
4423,2022-01-26,Vandalismo,Critica,17040
4424,2021-08-04,Vandalismo,Baja,17131
4425,2023-05-01,Vandalismo,Alta,17353
4426,2023-01-02,Vandalismo,Media,16975
4427,2020-02-17,Vandalismo,Media,18113
4428,2022-07-25,Robo,Baja,18198
4429,2023-05-07,Daño estructural,Critica,17697
4430,2023-05-12,Vandalismo,Baja,17156
4431,2021-03-31,Robo,Alta,7903120
4432,2023-06-02,Robo,Alta,17486
4433,2022-11-12,Vandalismo,Baja,5241170
4434,2021-02-26,Vandalismo,Media,17302
4435,2023-07-19,Vandalismo,Alta,17431
4436,2021-05-21,Caida,Media,4737855
4437,2021-01-28,Robo,Alta,7168553
4438,2022-04-24,Caida,Baja,18586
4439,2022-11-14,Accidente,Media,5654016
4440,2024-06-17,Daño estructural,Media,17107
4441,2022-09-06,Vandalismo,Media,5178801
4442,2021-07-02,Vandalismo,Baja,52105
4443,2022-06-25,Vandalismo,Alta,5240280
4444,2020-04-06,Daño estructural,Critica,17995
4445,2022-03-28,Vandalismo,Alta,9263613
4446,2021-02-03,Accidente,Alta,16907
4447,2020-06-17,Daño estructural,Critica,17991
