id,fechaIntervencion,tipoIntervencion,estadoPrevio,estadoPosterior,JuegoID,Tipo,Comentarios
mnt-14258,2024-06-05,correctivo,malo,regular,8942006,queja_usuario,comentario sobre el mantenimiento 14258
mnt-14259,2024-04-25,correctivo,malo,malo,7246265,preventivo,comentario sobre el mantenimiento 14259
mnt-14260,2024-10-11,preventivo,regular,malo,19853,preventivo,comentario sobre el mantenimiento 14260
mnt-14261,2023-12-19,correctivo,malo,bueno,57905,queja_usuario,comentario sobre el mantenimiento 14261
mnt-14262,2023-12-01,emergencia,malo,malo,9048976,queja_usuario,comentario sobre el mantenimiento 14262
mnt-14263,2023-10-29,emergencia,regular,bueno,9393862,preventivo,comentario sobre el mantenimiento 14263
mnt-14264,2024-11-06,preventivo,bueno,regular,35088,queja_usuario,comentario sobre el mantenimiento 14264
mnt-14265,2024-05-07,correctivo,bueno,regular,59756,queja_usuario,comentario sobre el mantenimiento 14265
mnt-14266,2024-02-25,preventivo,regular,regular,19204,preventivo,comentario sobre el mantenimiento 14266
mnt-14267,2024-07-20,emergencia,bueno,regular,9312959,queja_usuario,comentario sobre el mantenimiento 14267
mnt-14268,2024-01-30,preventivo,regular,malo,9052583,preventivo,comentario sobre el mantenimiento 14268
mnt-14269,2024-09-27,correctivo,regular,regular,35152,queja_usuario,comentario sobre el mantenimiento 14269
mnt-14270,2024-06-06,correctivo,malo,regular,20994,preventivo,comentario sobre el mantenimiento 14270
mnt-14271,2024-09-08,correctivo,malo,regular,9179377,preventivo,comentario sobre el mantenimiento 14271
mnt-14272,2024-10-07,emergencia,regular,regular,7896544,queja_usuario,comentario sobre el mantenimiento 14272
mnt-14273,2024-05-08,preventivo,bueno,bueno,3580325,queja_usuario,comentario sobre el mantenimiento 14273
mnt-14274,2024-09-27,preventivo,regular,malo,9192706,preventivo,comentario sobre el mantenimiento 14274
mnt-14275,2024-03-10,correctivo,regular,regular,3573014,preventivo,comentario sobre el mantenimiento 14275
mnt-14276,2023-12-16,emergencia,malo,bueno,8976381,queja_usuario,comentario sobre el mantenimiento 14276
mnt-14277,2024-01-04,correctivo,malo,malo,22035,queja_usuario,comentario sobre el mantenimiento 14277
mnt-14278,2024-04-07,emergencia,bueno,malo,7404066,preventivo,comentario sobre el mantenimiento 14278
mnt-14279,2023-11-20,preventivo,regular,bueno,34853,queja_usuario,comentario sobre el mantenimiento 14279
mnt-14280,2023-10-16,preventivo,bueno,regular,5492799,queja_usuario,comentario sobre el mantenimiento 14280
mnt-14281,2024-02-18,preventivo,regular,bueno,9149677,preventivo,comentario sobre el mantenimiento 14281
mnt-14282,2024-02-10,preventivo,regular,malo,7838855,queja_usuario,comentario sobre el mantenimiento 14282
mnt-14283,2023-10-25,correctivo,bueno,regular,3575597,queja_usuario,comentario sobre el mantenimiento 14283
mnt-14284,2024-02-29,correctivo,bueno,regular,7896550,queja_usuario,comentario sobre el mantenimiento 14284
mnt-14285,2024-03-19,emergencia,regular,bueno,52942,queja_usuario,comentario sobre el mantenimiento 14285
mnt-14286,2023-10-31,correctivo,regular,malo,33091,preventivo,comentario sobre el mantenimiento 14286
mnt-14287,2024-02-18,correctivo,bueno,malo,59717,queja_usuario,comentario sobre el mantenimiento 14287
mnt-14288,2024-10-08,correctivo,bueno,regular,59542,preventivo,comentario sobre el mantenimiento 14288
mnt-14289,2024-10-07,preventivo,malo,regular,8930328,preventivo,comentario sobre el mantenimiento 14289
mnt-14290,2024-02-14,correctivo,regular,bueno,33592,preventivo,comentario sobre el mantenimiento 14290
mnt-14291,2024-07-29,preventivo,bueno,malo,9218665,queja_usuario,comentario sobre el mantenimiento 14291
mnt-14292,2023-12-30,preventivo,regular,malo,53114,preventivo,comentario sobre el mantenimiento 14292
mnt-14293,2024-08-24,emergencia,bueno,malo,7870211,preventivo,comentario sobre el mantenimiento 14293
mnt-14294,2024-09-24,preventivo,bueno,malo,21364,preventivo,comentario sobre el mantenimiento 14294
mnt-14295,2024-08-14,emergencia,malo,bueno,21272,preventivo,comentario sobre el mantenimiento 14295
mnt-14296,2024-04-15,preventivo,malo,bueno,5174618,preventivo,comentario sobre el mantenimiento 14296
mnt-14297,2024-01-05,emergencia,regular,malo,3580362,queja_usuario,comentario sobre el mantenimiento 14297
mnt-14298,2024-09-10,preventivo,regular,regular,5659412,preventivo,comentario sobre el mantenimiento 14298
mnt-14299,2023-11-05,correctivo,bueno,malo,5268602,preventivo,comentario sobre el mantenimiento 14299
mnt-14300,2023-12-07,correctivo,bueno,regular,7896366,preventivo,comentario sobre el mantenimiento 14300
mnt-14301,2024-08-31,preventivo,malo,malo,18780,preventivo,comentario sobre el mantenimiento 14301
mnt-14302,2024-02-18,emergencia,regular,bueno,21693,queja_usuario,comentario sobre el mantenimiento 14302
mnt-14303,2024-05-29,emergencia,malo,bueno,3997033,preventivo,comentario sobre el mantenimiento 14303
mnt-14304,2023-12-23,preventivo,malo,bueno,32609,queja_usuario,comentario sobre el mantenimiento 14304
mnt-14305,2024-02-23,correctivo,bueno,bueno,8938086,queja_usuario,comentario sobre el mantenimiento 14305
mnt-14306,2024-08-04,correctivo,malo,regular,3736633,queja_usuario,comentario sobre el mantenimiento 14306
mnt-14307,2024-03-16,correctivo,malo,malo,25600,preventivo,comentario sobre el mantenimiento 14307
mnt-14308,2024-07-01,preventivo,bueno,bueno,34795,queja_usuario,comentario sobre el mantenimiento 14308
mnt-14309,2024-03-09,preventivo,malo,regular,3576456,queja_usuario,
mnt-14310,2024-01-06,correctivo,regular,malo,3580717,preventivo,comentario sobre el mantenimiento 14310
mnt-14311,2024-01-03,preventivo,bueno,regular,4963705,queja_usuario,comentario sobre el mantenimiento 14311
mnt-14312,2024-04-14,emergencia,malo,regular,5240962,queja_usuario,comentario sobre el mantenimiento 14312
mnt-14313,2024-08-16,preventivo,bueno,bueno,9131300,queja_usuario,comentario sobre el mantenimiento 14313
mnt-14314,2024-03-25,emergencia,malo,malo,8805146,queja_usuario,comentario sobre el mantenimiento 14314
mnt-14315,2024-08-16,emergencia,malo,regular,60195,queja_usuario,comentario sobre el mantenimiento 14315
mnt-14316,2024-01-19,emergencia,malo,malo,20641,queja_usuario,comentario sobre el mantenimiento 14316
mnt-14317,2024-02-21,preventivo,regular,regular,8928072,preventivo,comentario sobre el mantenimiento 14317
mnt-14318,2024-04-29,preventivo,malo,malo,4989393,queja_usuario,comentario sobre el mantenimiento 14318
mnt-14319,2024-03-31,preventivo,malo,malo,19969,preventivo,comentario sobre el mantenimiento 14319
mnt-14320,2024-02-18,preventivo,malo,regular,4987789,queja_usuario,comentario sobre el mantenimiento 14320
mnt-14321,2023-12-15,correctivo,malo,regular,3962291,queja_usuario,comentario sobre el mantenimiento 14321
mnt-14322,2024-02-29,preventivo,malo,bueno,5201933,queja_usuario,comentario sobre el mantenimiento 14322
mnt-14323,2023-10-11,emergencia,regular,bueno,5246133,preventivo,comentario sobre el mantenimiento 14323
mnt-14324,2023-10-20,emergencia,bueno,bueno,18800,preventivo,comentario sobre el mantenimiento 14324
mnt-14325,2024-05-22,preventivo,malo,regular,34137,preventivo,comentario sobre el mantenimiento 14325
mnt-14326,2024-09-26,correctivo,malo,malo,19358,preventivo,comentario sobre el mantenimiento 14326
mnt-14327,2024-03-24,emergencia,malo,bueno,5658552,preventivo,comentario sobre el mantenimiento 14327
mnt-14328,2024-06-25,preventivo,bueno,malo,59066,queja_usuario,comentario sobre el mantenimiento 14328
mnt-14329,2024-03-29,correctivo,regular,bueno,21363,preventivo,comentario sobre el mantenimiento 14329
mnt-14330,2023-12-20,emergencia,malo,bueno,9407791,preventivo,comentario sobre el mantenimiento 14330
mnt-14331,2024-04-10,correctivo,regular,regular,19727,preventivo,comentario sobre el mantenimiento 14331
mnt-14332,2023-12-25,emergencia,malo,regular,9059217,preventivo,comentario sobre el mantenimiento 14332
mnt-14333,2024-05-29,emergencia,malo,malo,4796092,queja_usuario,comentario sobre el mantenimiento 14333
mnt-14334,2024-06-22,correctivo,bueno,bueno,20764,preventivo,comentario sobre el mantenimiento 14334
mnt-14335,2024-05-06,emergencia,malo,malo,22360,preventivo,comentario sobre el mantenimiento 14335
mnt-14336,2024-04-24,emergencia,bueno,regular,7586729,preventivo,comentario sobre el mantenimiento 14336
mnt-14337,2024-03-30,emergencia,bueno,malo,57949,queja_usuario,comentario sobre el mantenimiento 14337
mnt-14338,2024-03-22,preventivo,malo,bueno,5239204,queja_usuario,comentario sobre el mantenimiento 14338
mnt-14339,2024-09-21,preventivo,malo,regular,4737865,queja_usuario,comentario sobre el mantenimiento 14339
mnt-14340,2024-05-01,correctivo,bueno,malo,21788,preventivo,comentario sobre el mantenimiento 14340
mnt-14341,2024-05-11,correctivo,bueno,bueno,20627,queja_usuario,comentario sobre el mantenimiento 14341
mnt-14342,2023-12-26,preventivo,malo,malo,60092,queja_usuario,comentario sobre el mantenimiento 14342
mnt-14343,2023-12-12,emergencia,regular,bueno,21639,preventivo,comentario sobre el mantenimiento 14343
mnt-14344,2023-11-19,emergencia,malo,bueno,21017,preventivo,comentario sobre el mantenimiento 14344
mnt-14345,2023-10-23,preventivo,regular,regular,4988148,preventivo,comentario sobre el mantenimiento 14345
mnt-14346,2023-06-11,correctivo,regular,bueno,7928126,queja_usuario,comentario sobre el mantenimiento 14346
mnt-14347,2024-02-06,preventivo,regular,malo,9285493,queja_usuario,comentario sobre el mantenimiento 14347
mnt-14348,2023-12-23,correctivo,malo,malo,9394701,preventivo,comentario sobre el mantenimiento 14348
mnt-14349,2024-09-26,emergencia,regular,malo,59914,preventivo,comentario sobre el mantenimiento 14349
mnt-14350,2024-04-20,correctivo,bueno,regular,5659350,queja_usuario,comentario sobre el mantenimiento 14350
mnt-14351,2024-09-16,correctivo,bueno,bueno,8905832,preventivo,comentario sobre el mantenimiento 14351
mnt-14352,2024-08-26,emergencia,malo,bueno,3580747,queja_usuario,comentario sobre el mantenimiento 14352
mnt-14353,2023-12-27,preventivo,malo,regular,59537,preventivo,comentario sobre el mantenimiento 14353
mnt-14354,2023-12-26,emergencia,malo,regular,33538,preventivo,comentario sobre el mantenimiento 14354
mnt-14355,2024-03-11,preventivo,bueno,malo,35173,preventivo,comentario sobre el mantenimiento 14355
mnt-14356,2024-02-18,emergencia,malo,malo,9426870,preventivo,comentario sobre el mantenimiento 14356
mnt-14357,2024-09-27,correctivo,regular,bueno,8820202,queja_usuario,comentario sobre el mantenimiento 14357
mnt-14358,2023-12-30,emergencia,bueno,bueno,60068,queja_usuario,comentario sobre el mantenimiento 14358
mnt-14359,2024-07-23,preventivo,regular,regular,21112,queja_usuario,comentario sobre el mantenimiento 14359
mnt-14360,2023-12-25,emergencia,malo,bueno,5492261,queja_usuario,comentario sobre el mantenimiento 14360
mnt-14361,2024-08-28,emergencia,malo,bueno,5268597,queja_usuario,comentario sobre el mantenimiento 14361
mnt-14362,2024-06-19,emergencia,bueno,regular,4731207,preventivo,comentario sobre el mantenimiento 14362
mnt-14363,2024-01-22,preventivo,malo,bueno,1118682,preventivo,comentario sobre el mantenimiento 14363
mnt-14364,2023-11-22,preventivo,bueno,bueno,34806,queja_usuario,comentario sobre el mantenimiento 14364
mnt-14365,2024-02-19,correctivo,malo,bueno,6761232,queja_usuario,comentario sobre el mantenimiento 14365
mnt-14366,2024-05-14,emergencia,regular,malo,18704,preventivo,comentario sobre el mantenimiento 14366
mnt-14367,2023-12-05,correctivo,regular,bueno,33275,queja_usuario,comentario sobre el mantenimiento 14367
mnt-14368,2024-01-22,preventivo,regular,bueno,3997086,queja_usuario,comentario sobre el mantenimiento 14368
mnt-14369,2024-01-20,emergencia,malo,malo,9446840,queja_usuario,comentario sobre el mantenimiento 14369
mnt-14370,2024-06-24,correctivo,malo,regular,34165,preventivo,comentario sobre el mantenimiento 14370
mnt-14371,2024-08-20,correctivo,regular,regular,20433,preventivo,comentario sobre el mantenimiento 14371
mnt-14372,2024-01-15,emergencia,malo,malo,5178819,queja_usuario,comentario sobre el mantenimiento 14372
mnt-14373,2024-05-24,correctivo,regular,regular,4731203,queja_usuario,comentario sobre el mantenimiento 14373
mnt-14374,2023-11-02,preventivo,regular,malo,5658952,queja_usuario,comentario sobre el mantenimiento 14374
mnt-14375,2024-04-26,preventivo,malo,bueno,7248132,queja_usuario,comentario sobre el mantenimiento 14375
mnt-14376,2024-04-18,preventivo,malo,regular,25804,preventivo,comentario sobre el mantenimiento 14376
mnt-14377,2024-01-09,emergencia,malo,bueno,3576434,preventivo,comentario sobre el mantenimiento 14377
mnt-14378,2024-01-15,emergencia,regular,bueno,22232,preventivo,comentario sobre el mantenimiento 14378
mnt-14379,2024-06-29,preventivo,bueno,bueno,9435348,preventivo,comentario sobre el mantenimiento 14379
mnt-14380,2023-12-25,emergencia,bueno,regular,52866,queja_usuario,comentario sobre el mantenimiento 14380
mnt-14381,2024-05-01,emergencia,bueno,bueno,8803497,preventivo,comentario sobre el mantenimiento 14381
mnt-14382,2024-06-29,correctivo,bueno,regular,24921,queja_usuario,comentario sobre el mantenimiento 14382
mnt-14383,2024-08-16,correctivo,regular,bueno,9177988,preventivo,comentario sobre el mantenimiento 14383
mnt-14384,2024-06-28,correctivo,regular,malo,34768,queja_usuario,comentario sobre el mantenimiento 14384
mnt-14385,2024-10-05,preventivo,regular,bueno,58908,queja_usuario,comentario sobre el mantenimiento 14385
mnt-14386,2023-10-22,emergencia,malo,malo,5241068,preventivo,comentario sobre el mantenimiento 14386
mnt-14387,2024-03-20,emergencia,bueno,bueno,5659189,queja_usuario,comentario sobre el mantenimiento 14387
mnt-14388,2024-07-15,correctivo,regular,regular,24859,queja_usuario,comentario sobre el mantenimiento 14388
mnt-14389,2023-10-16,preventivo,malo,regular,58847,preventivo,comentario sobre el mantenimiento 14389
mnt-14390,2024-03-19,correctivo,bueno,regular,3567937,queja_usuario,comentario sobre el mantenimiento 14390
mnt-14391,2024-01-05,preventivo,bueno,malo,6761332,queja_usuario,comentario sobre el mantenimiento 14391
mnt-14392,2024-07-11,correctivo,regular,malo,59461,preventivo,comentario sobre el mantenimiento 14392
mnt-14393,2024-05-20,emergencia,regular,bueno,5658248,preventivo,comentario sobre el mantenimiento 14393
mnt-14394,2024-02-08,preventivo,bueno,regular,5211852,queja_usuario,comentario sobre el mantenimiento 14394
mnt-14395,2024-05-21,preventivo,bueno,regular,33168,queja_usuario,comentario sobre el mantenimiento 14395
mnt-14396,2024-06-28,preventivo,regular,malo,9495129,queja_usuario,comentario sobre el mantenimiento 14396
mnt-14397,2024-09-12,correctivo,regular,bueno,7895368,preventivo,comentario sobre el mantenimiento 14397
mnt-14398,2024-09-23,preventivo,regular,malo,7107106,queja_usuario,comentario sobre el mantenimiento 14398
mnt-14399,2024-03-14,correctivo,bueno,bueno,4987174,preventivo,comentario sobre el mantenimiento 14399
mnt-14400,2023-12-19,emergencia,bueno,malo,25751,preventivo,comentario sobre el mantenimiento 14400
mnt-14401,2024-09-24,correctivo,malo,regular,8907180,queja_usuario,comentario sobre el mantenimiento 14401
mnt-14402,2024-08-24,emergencia,malo,regular,3530774,queja_usuario,comentario sobre el mantenimiento 14402
mnt-14403,2024-06-14,emergencia,regular,regular,9272931,preventivo,comentario sobre el mantenimiento 14403
mnt-14404,2024-01-01,preventivo,bueno,regular,9446468,preventivo,comentario sobre el mantenimiento 14404
mnt-14405,2024-08-28,emergencia,malo,regular,19955,preventivo,comentario sobre el mantenimiento 14405
mnt-14406,2024-03-02,emergencia,malo,regular,19440,preventivo,comentario sobre el mantenimiento 14406
mnt-14407,2024-03-26,correctivo,bueno,malo,25774,preventivo,comentario sobre el mantenimiento 14407
mnt-14408,2023-11-23,preventivo,regular,regular,7125682,preventivo,comentario sobre el mantenimiento 14408
mnt-14409,2023-10-25,preventivo,malo,bueno,5239198,queja_usuario,comentario sobre el mantenimiento 14409
mnt-14410,2023-11-20,preventivo,regular,malo,9178812,preventivo,comentario sobre el mantenimiento 14410
mnt-14411,2024-03-12,correctivo,malo,regular,9291558,queja_usuario,comentario sobre el mantenimiento 14411
mnt-14412,2024-06-21,emergencia,bueno,bueno,24754,preventivo,comentario sobre el mantenimiento 14412
mnt-14413,2023-12-16,emergencia,malo,malo,25069,queja_usuario,comentario sobre el mantenimiento 14413
mnt-14414,2024-10-07,correctivo,regular,regular,21362,queja_usuario,comentario sobre el mantenimiento 14414
mnt-14415,2024-04-23,preventivo,regular,malo,59022,preventivo,comentario sobre el mantenimiento 14415
mnt-14416,2024-10-09,emergencia,regular,bueno,9294884,queja_usuario,comentario sobre el mantenimiento 14416
mnt-14417,2024-02-20,preventivo,regular,malo,21884,preventivo,comentario sobre el mantenimiento 14417
mnt-14418,2023-11-06,correctivo,bueno,bueno,20713,queja_usuario,comentario sobre el mantenimiento 14418
mnt-14419,2024-06-21,correctivo,bueno,malo,59835,queja_usuario,comentario sobre el mantenimiento 14419
mnt-14420,2024-05-21,emergencia,regular,regular,25647,preventivo,comentario sobre el mantenimiento 14420
mnt-14421,2024-08-23,correctivo,regular,malo,20710,preventivo,comentario sobre el mantenimiento 14421
mnt-14422,2023-11-30,preventivo,regular,bueno,8928590,queja_usuario,comentario sobre el mantenimiento 14422
mnt-14423,2023-11-14,emergencia,regular,malo,3567549,queja_usuario,comentario sobre el mantenimiento 14423
mnt-14424,2023-11-26,emergencia,regular,malo,9433341,queja_usuario,comentario sobre el mantenimiento 14424
mnt-14425,2024-04-06,preventivo,bueno,bueno,60073,queja_usuario,comentario sobre el mantenimiento 14425
mnt-14426,2024-02-25,emergencia,bueno,bueno,59314,queja_usuario,comentario sobre el mantenimiento 14426
mnt-14427,2024-02-10,correctivo,malo,regular,4730920,preventivo,comentario sobre el mantenimiento 14427
mnt-14428,2023-11-23,preventivo,bueno,regular,58095,queja_usuario,comentario sobre el mantenimiento 14428
mnt-14429,2024-05-20,preventivo,bueno,regular,59414,preventivo,comentario sobre el mantenimiento 14429
mnt-14430,2024-04-12,correctivo,bueno,regular,8978617,queja_usuario,comentario sobre el mantenimiento 14430
mnt-14431,2024-08-06,emergencia,regular,bueno,7943821,queja_usuario,comentario sobre el mantenimiento 14431
mnt-14432,2023-11-19,emergencia,bueno,malo,9220317,preventivo,comentario sobre el mantenimiento 14432
mnt-14433,2024-04-17,correctivo,malo,regular,6761391,queja_usuario,comentario sobre el mantenimiento 14433
mnt-14434,2024-05-28,preventivo,malo,regular,57986,queja_usuario,comentario sobre el mantenimiento 14434
mnt-14435,2024-05-04,preventivo,bueno,malo,9149761,queja_usuario,comentario sobre el mantenimiento 14435
mnt-14436,2023-10-16,correctivo,bueno,regular,6907800,queja_usuario,comentario sobre el mantenimiento 14436
mnt-14437,2024-06-11,preventivo,malo,malo,33848,preventivo,comentario sobre el mantenimiento 14437
mnt-14438,2024-06-14,preventivo,malo,regular,60005,queja_usuario,comentario sobre el mantenimiento 14438
mnt-14439,2024-04-12,emergencia,malo,malo,19354,preventivo,
mnt-14440,2023-11-10,correctivo,malo,malo,5158895,preventivo,comentario sobre el mantenimiento 14440
mnt-14441,2024-10-03,emergencia,bueno,regular,19496,queja_usuario,comentario sobre el mantenimiento 14441
mnt-14442,2024-05-29,preventivo,regular,bueno,59987,queja_usuario,comentario sobre el mantenimiento 14442
mnt-14443,2024-10-02,preventivo,regular,bueno,58546,queja_usuario,comentario sobre el mantenimiento 14443
mnt-14444,2024-04-26,emergencia,bueno,malo,5195575,queja_usuario,comentario sobre el mantenimiento 14444
mnt-14445,2024-03-26,preventivo,malo,regular,9427004,preventivo,comentario sobre el mantenimiento 14445
mnt-14446,2024-09-16,preventivo,malo,regular,4796497,preventivo,comentario sobre el mantenimiento 14446
mnt-14447,2024-01-14,emergencia,malo,malo,9496463,queja_usuario,comentario sobre el mantenimiento 14447
mnt-14448,2024-06-26,preventivo,malo,regular,5238960,queja_usuario,comentario sobre el mantenimiento 14448
mnt-14449,2024-09-02,preventivo,bueno,malo,32970,queja_usuario,comentario sobre el mantenimiento 14449
mnt-14450,2023-11-20,correctivo,regular,regular,19928,queja_usuario,
mnt-14451,2024-06-15,correctivo,malo,regular,9177703,queja_usuario,comentario sobre el mantenimiento 14451
mnt-14452,2024-02-04,preventivo,bueno,regular,3573257,queja_usuario,comentario sobre el mantenimiento 14452
mnt-14453,2024-04-23,correctivo,malo,bueno,5241056,queja_usuario,comentario sobre el mantenimiento 14453
mnt-14454,2024-06-26,preventivo,bueno,regular,21767,preventivo,comentario sobre el mantenimiento 14454
mnt-14455,2024-06-12,emergencia,malo,bueno,7130029,preventivo,comentario sobre el mantenimiento 14455
mnt-14456,2024-04-06,preventivo,malo,malo,22200,preventivo,comentario sobre el mantenimiento 14456
mnt-14457,2024-05-12,emergencia,malo,regular,9288560,preventivo,comentario sobre el mantenimiento 14457
mnt-14458,2024-04-26,emergencia,malo,bueno,58717,queja_usuario,comentario sobre el mantenimiento 14458
mnt-14459,2023-11-24,preventivo,regular,regular,5239101,preventivo,comentario sobre el mantenimiento 14459
mnt-14460,2024-02-25,correctivo,regular,bueno,33967,preventivo,comentario sobre el mantenimiento 14460
mnt-14461,2024-05-03,preventivo,bueno,bueno,19937,preventivo,comentario sobre el mantenimiento 14461
mnt-14462,2024-03-17,preventivo,regular,regular,5239357,queja_usuario,comentario sobre el mantenimiento 14462
mnt-14463,2024-08-06,correctivo,bueno,regular,5158940,preventivo,comentario sobre el mantenimiento 14463
mnt-14464,2024-06-08,emergencia,malo,regular,8978507,queja_usuario,comentario sobre el mantenimiento 14464
mnt-14465,2024-04-23,emergencia,regular,regular,9288483,queja_usuario,comentario sobre el mantenimiento 14465
mnt-14466,2024-03-25,correctivo,bueno,bueno,5658428,preventivo,comentario sobre el mantenimiento 14466
mnt-14467,2023-11-24,emergencia,bueno,regular,9134869,queja_usuario,comentario sobre el mantenimiento 14467
mnt-14468,2024-03-14,emergencia,bueno,bueno,33097,preventivo,comentario sobre el mantenimiento 14468
mnt-14469,2024-08-23,emergencia,bueno,regular,4749996,queja_usuario,comentario sobre el mantenimiento 14469
mnt-14470,2024-09-04,correctivo,regular,regular,9403066,queja_usuario,comentario sobre el mantenimiento 14470
mnt-14471,2024-10-13,correctivo,bueno,bueno,4987664,queja_usuario,comentario sobre el mantenimiento 14471
mnt-14472,2024-05-28,correctivo,bueno,bueno,9424308,queja_usuario,comentario sobre el mantenimiento 14472
mnt-14473,2024-05-27,preventivo,regular,regular,59210,preventivo,comentario sobre el mantenimiento 14473
mnt-14474,2024-08-19,correctivo,regular,malo,33153,preventivo,comentario sobre el mantenimiento 14474
mnt-14475,2024-09-01,correctivo,regular,bueno,59137,queja_usuario,comentario sobre el mantenimiento 14475
mnt-14476,2023-11-24,preventivo,regular,bueno,25616,preventivo,comentario sobre el mantenimiento 14476
mnt-14477,2024-10-11,emergencia,bueno,malo,19362,preventivo,comentario sobre el mantenimiento 14477
mnt-14478,2024-04-02,preventivo,regular,regular,4784325,preventivo,comentario sobre el mantenimiento 14478
mnt-14479,2024-09-21,preventivo,bueno,malo,9535202,preventivo,comentario sobre el mantenimiento 14479
mnt-14480,2024-09-13,emergencia,bueno,malo,33089,queja_usuario,comentario sobre el mantenimiento 14480
mnt-14481,2024-01-19,preventivo,bueno,bueno,59326,preventivo,comentario sobre el mantenimiento 14481
mnt-14482,2024-11-09,correctivo,regular,bueno,59006,queja_usuario,comentario sobre el mantenimiento 14482
mnt-14483,2024-07-05,preventivo,malo,malo,22425,preventivo,comentario sobre el mantenimiento 14483
mnt-14484,2024-07-18,emergencia,malo,bueno,3573008,queja_usuario,comentario sobre el mantenimiento 14484
mnt-14485,2024-03-03,preventivo,malo,bueno,33478,queja_usuario,comentario sobre el mantenimiento 14485
mnt-14486,2024-02-26,correctivo,bueno,bueno,25583,preventivo,comentario sobre el mantenimiento 14486
mnt-14487,2024-09-15,emergencia,malo,malo,25807,queja_usuario,comentario sobre el mantenimiento 14487
mnt-14488,2024-03-15,emergencia,regular,malo,19741,preventivo,comentario sobre el mantenimiento 14488
mnt-14489,2024-07-27,preventivo,malo,malo,5240833,preventivo,comentario sobre el mantenimiento 14489
mnt-14490,2024-08-15,correctivo,bueno,malo,7934643,queja_usuario,comentario sobre el mantenimiento 14490
mnt-14491,2024-03-15,correctivo,malo,malo,20019,queja_usuario,comentario sobre el mantenimiento 14491
mnt-14492,2024-08-22,emergencia,bueno,bueno,59947,queja_usuario,comentario sobre el mantenimiento 14492
mnt-14493,2024-11-02,correctivo,bueno,regular,32551,queja_usuario,comentario sobre el mantenimiento 14493
mnt-14494,2024-07-04,emergencia,regular,malo,9155792,queja_usuario,comentario sobre el mantenimiento 14494
mnt-14495,2024-06-12,emergencia,bueno,bueno,22168,preventivo,comentario sobre el mantenimiento 14495
mnt-14496,2024-04-20,preventivo,regular,malo,9192712,queja_usuario,comentario sobre el mantenimiento 14496
mnt-14497,2024-01-25,emergencia,regular,malo,4988059,queja_usuario,comentario sobre el mantenimiento 14497
mnt-14498,2024-07-19,preventivo,regular,regular,58026,queja_usuario,comentario sobre el mantenimiento 14498
mnt-14499,2024-06-04,preventivo,malo,bueno,21663,preventivo,comentario sobre el mantenimiento 14499
mnt-14500,2024-05-08,correctivo,malo,regular,25758,preventivo,comentario sobre el mantenimiento 14500
mnt-14501,2024-05-30,emergencia,regular,regular,58698,preventivo,comentario sobre el mantenimiento 14501
mnt-14502,2023-12-15,preventivo,regular,bueno,19718,queja_usuario,comentario sobre el mantenimiento 14502
mnt-14503,2024-07-04,correctivo,bueno,malo,7612333,preventivo,comentario sobre el mantenimiento 14503
mnt-14504,2024-06-13,emergencia,bueno,regular,5056328,queja_usuario,comentario sobre el mantenimiento 14504
mnt-14505,2024-07-20,emergencia,malo,malo,4992015,queja_usuario,comentario sobre el mantenimiento 14505
mnt-14506,2023-10-19,correctivo,bueno,malo,25823,preventivo,comentario sobre el mantenimiento 14506
mnt-14507,2024-06-28,correctivo,malo,malo,21573,preventivo,comentario sobre el mantenimiento 14507
mnt-14508,2024-06-03,preventivo,bueno,malo,58497,preventivo,comentario sobre el mantenimiento 14508
mnt-14509,2024-02-08,preventivo,malo,malo,3566876,queja_usuario,comentario sobre el mantenimiento 14509
mnt-14510,2024-06-29,emergencia,regular,malo,20784,queja_usuario,comentario sobre el mantenimiento 14510
mnt-14511,2024-04-20,emergencia,malo,malo,24831,preventivo,comentario sobre el mantenimiento 14511
mnt-14512,2024-02-21,preventivo,regular,bueno,59817,queja_usuario,comentario sobre el mantenimiento 14512
mnt-14513,2024-01-10,emergencia,bueno,malo,22386,preventivo,comentario sobre el mantenimiento 14513
mnt-14514,2024-04-05,emergencia,bueno,malo,18726,queja_usuario,comentario sobre el mantenimiento 14514
mnt-14515,2024-06-04,correctivo,malo,regular,7895508,queja_usuario,comentario sobre el mantenimiento 14515
mnt-14516,2023-11-16,emergencia,bueno,bueno,34099,preventivo,comentario sobre el mantenimiento 14516
mnt-14517,2024-04-03,correctivo,bueno,bueno,59063,preventivo,comentario sobre el mantenimiento 14517
mnt-14518,2024-10-09,correctivo,regular,regular,5174798,preventivo,comentario sobre el mantenimiento 14518
mnt-14519,2024-09-02,correctivo,malo,malo,33709,preventivo,comentario sobre el mantenimiento 14519
mnt-14520,2024-05-26,preventivo,bueno,malo,59758,queja_usuario,comentario sobre el mantenimiento 14520
mnt-14521,2024-01-26,correctivo,regular,regular,4749963,preventivo,comentario sobre el mantenimiento 14521
mnt-14522,2023-11-04,preventivo,regular,bueno,9195448,queja_usuario,comentario sobre el mantenimiento 14522
mnt-14523,2023-12-02,correctivo,malo,regular,9294508,preventivo,comentario sobre el mantenimiento 14523
mnt-14524,2024-02-19,correctivo,bueno,regular,21736,queja_usuario,comentario sobre el mantenimiento 14524
mnt-14525,2024-03-30,correctivo,malo,regular,21260,queja_usuario,comentario sobre el mantenimiento 14525
